path,aggressiveness,gender
Audio Dataset/Female/Non-Aggressive\1013_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1018_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1020_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1021_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1024_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1025_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1028_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1029_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1030_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1037_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1043_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1046_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1047_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1049_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1052_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1053_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1054_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1055_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1056_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1058_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1060_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1061_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1063_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1072_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1073_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1074_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1075_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1076_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_ITS_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_IWL_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_IWW_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_MTI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_TAI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_TIE_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_TSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1078_WSI_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1079_DFA_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1079_IEO_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1079_IOM_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1079_ITH_NEU_XX.wav,0,0
Audio Dataset/Female/Non-Aggressive\1079_ITS_NEU_XX.wav,0,0
