mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,aggressiveness
-329.8637,87.93017,35.151257,21.235846,-14.077554,-5.5770307,-2.5150664,-6.574816,3.9890995,-4.998778,-3.0409765,-8.683926,-7.424742,1
-310.10376,91.19561,10.682787,8.447741,-9.635722,9.619649,-4.919724,-3.7952619,3.9284825,-5.6064014,1.1976957,-8.396157,-5.771169,1
-306.81656,87.34004,17.391533,11.636701,-6.8755794,4.9921823,-4.153714,-3.4176295,5.0565534,-7.9721603,-1.3717322,-7.2026343,-6.961211,1
-314.37894,89.64388,26.616179,13.104221,-15.6227045,3.6208045,-2.0713248,-7.4058948,3.3474464,-8.767845,-2.6279151,-9.878628,-6.459156,1
-330.66394,92.37555,32.4419,12.36293,-17.364166,3.3850021,-1.7744578,-3.5234573,7.383941,-5.451958,0.9073073,-12.503866,-9.973351,1
-294.44672,65.04757,21.297451,30.280586,-9.139508,-0.7861197,0.26307645,-4.182555,-0.11669651,-8.078299,-2.0964723,-8.115798,-7.185171,1
-309.54898,67.04502,27.920383,19.436552,-5.9912863,-7.8516264,-0.46134612,0.28641525,1.616023,-3.6192424,-2.136028,-8.648275,-7.2671056,1
-253.66077,74.156105,9.929124,7.9205174,-19.460485,-10.058752,-0.42563045,-8.663221,-5.1825724,-2.879912,-1.288989,1.7877909,-1.4257815,1
-189.33522,35.468502,-8.325435,0.58294237,-9.679875,-5.353573,-5.5892153,0.54238236,6.636396,10.520474,12.7943125,10.1748295,-16.201912,1
-278.91858,86.8792,3.6849315,2.2544768,-6.155684,-1.0163302,-1.8070393,-4.5946503,4.8139744,-5.1819816,-8.51168,-6.016353,-10.717126,1
-249.79701,75.59238,4.3562493,10.447771,-14.627351,-0.8619105,-3.8378954,-12.919943,0.45558518,-7.340121,-8.830089,-5.0745215,-6.291441,1
-241.28575,76.11158,-2.9159522,10.886918,-11.984955,-10.061819,-1.4127907,-8.370023,-4.8636293,-7.305922,-10.457594,-1.022992,-3.5057108,1
-291.254,79.107544,20.896732,8.437968,-11.066222,-3.141798,3.9514983,-4.8673224,-2.332661,-5.742189,-11.13634,-8.106429,-7.6799645,1
-278.14575,90.35327,2.8432598,5.0402207,-7.653842,-1.065104,-2.930403,-8.310651,3.3730001,0.6716477,-5.6231236,-4.155917,-10.072025,1
-275.0197,74.33682,6.572462,12.315647,-6.075065,-7.567387,-3.1493614,-3.5726478,3.478374,0.49449515,-3.3782988,-2.5955255,-14.205524,1
-220.24786,72.55628,3.5648713,-12.060773,-24.023657,-3.1062522,-1.1047478,-15.267501,-5.640528,-3.722579,-1.3894639,8.43454,-0.4335007,1
-246.10985,69.737595,1.7244313,9.234741,-5.9899426,-8.570955,1.5465912,-8.146401,-6.5510664,-4.3733373,-9.119165,-5.3523755,-7.397298,1
-242.47092,47.058956,13.322678,11.866309,-8.304752,-11.675554,3.2597618,-4.724533,-4.973673,-6.9885383,-5.247219,4.649198,-2.0518608,1
-227.73021,63.726112,6.987915,3.4398503,-13.682015,-5.749446,0.36863378,-8.105437,-3.9028087,-8.774359,-7.8858867,-1.9476714,-6.180974,1
-303.12363,78.067276,23.999916,19.404438,-10.606483,-8.385832,-0.69615585,-2.7228384,2.9155495,-4.0708346,-4.772823,-12.746881,-14.27547,1
-182.06374,52.464745,-20.339159,2.9972992,-24.336245,3.009231,-12.070615,-6.2794514,1.3433563,-3.223343,8.749306,1.0817411,-3.7173467,1
-287.04135,88.63848,-1.9547623,14.586485,-12.679385,11.733588,-7.9193044,-0.69397515,5.571437,-7.9919386,-3.8782282,-7.1894703,-11.19655,1
-352.18283,93.29784,27.471235,26.221653,-3.1496542,8.117596,-1.715902,-7.400361,4.868244,-6.6473894,-4.367988,-8.63947,-3.6240911,1
-328.20267,89.81357,22.961365,23.037304,-4.1316915,-2.6156225,-0.83831185,-3.646737,1.2452859,-7.8053164,-3.2870073,-7.1205525,-8.75268,1
-318.69672,94.64951,23.123228,11.960036,-11.865557,-3.2793012,0.7000423,-2.1536906,2.9987435,-8.542598,-5.8409057,-7.7190886,-7.374304,1
-237.76414,88.186005,-8.799319,-1.8182636,-17.144962,8.087767,-5.137657,-6.8082747,5.8593035,-9.667729,-3.8319013,-11.063064,-7.6366286,1
-279.6683,79.65096,10.31171,13.301235,-8.820571,-2.5103328,-6.2417254,-4.276135,6.5308924,-9.537984,-5.139995,-10.742052,-13.560088,1
-319.8711,93.46612,30.47468,11.942392,-15.764643,4.268088,-2.3640583,-8.733991,2.1681201,-8.016832,-2.419193,-8.242556,-5.590246,1
-286.3818,81.731186,24.269995,7.9899564,-21.46753,6.0091543,-3.5942082,-6.089676,3.401045,-13.40678,-1.2408314,-10.959104,-8.491199,1
-344.90366,90.05881,25.079079,26.26992,-0.16702725,-2.9143221,2.943549,-3.9697459,2.4348385,-3.147821,-4.838993,-6.604501,-9.23918,1
-304.21423,65.076355,28.5128,19.49862,-5.730235,-10.356805,0.6282996,-0.9149125,2.7757876,-0.2794038,-3.672188,-4.8907547,-4.649267,1
-291.32654,76.35283,18.859112,10.967374,-10.756479,1.5797791,-0.818363,-3.214387,7.43905,-3.6916285,-2.2884426,-11.528482,-12.081108,1
-330.40704,95.73204,22.255527,23.21545,-8.697172,-5.445662,3.965437,-3.5594683,2.004694,1.2095916,-2.7765565,-7.851844,-12.694649,1
-259.571,93.5788,-0.5874969,14.443126,-13.5734215,4.541834,-7.614948,-6.323669,7.511963,-12.366788,-7.148912,-9.250734,-12.638784,1
-351.6678,117.45232,19.352108,16.433304,-2.0192535,3.144251,-3.520063,-3.955756,6.787152,-5.7170343,-7.034077,-6.224155,-10.296688,1
-273.09274,89.965324,7.7822304,32.292763,-15.749579,-12.632232,-6.2795987,-14.396475,5.489939,1.4763488,0.33397868,-6.966849,-5.4721503,1
-280.94632,93.05485,2.3368642,23.602674,-11.685663,-8.107221,-1.196708,-8.44985,4.393924,-1.9005369,-3.493487,-7.3836923,-11.587654,1
-339.7248,103.19843,31.655413,19.777498,-7.20635,-6.2234335,-0.17202185,-7.1419616,1.4581736,-1.1896348,-3.0743287,-10.193327,-8.64745,1
-294.532,102.822784,4.527478,13.7965555,-3.2135768,4.498027,-7.7429075,-11.27527,9.192462,0.744577,-1.8981382,-9.254692,-9.187364,1
-349.69186,111.07826,25.413582,19.394005,0.51549757,-6.753527,-0.27823687,-4.664496,4.0939584,1.0273768,-4.26086,-5.959874,-9.658458,1
-325.88397,115.00387,21.738295,15.828305,-11.06895,-2.830868,-3.964318,-11.331421,6.8872104,1.0188268,-1.5723869,-8.485659,-8.646461,1
-310.35657,106.84117,22.180866,14.180668,-15.87134,-4.788574,-1.5420717,-12.516147,4.029254,-1.2882203,3.337142,-5.493498,-9.035248,1
-323.73798,101.39805,16.276766,21.839216,0.85417134,-4.6830277,1.183661,-5.2917967,-0.049127232,-3.100535,-3.9612372,-6.6416416,-12.1520605,1
-322.76395,86.361664,30.806297,22.948357,-1.3648361,-12.742694,-0.40281382,-4.1478305,4.8584723,-0.2334643,-0.99828964,-7.6971893,-12.140271,1
-288.60376,88.02924,14.074483,14.138975,-10.635157,2.0155144,-1.9799753,-10.001083,9.535019,-0.4894575,0.24817063,-8.412841,-11.544135,1
-238.4028,68.9178,13.21442,14.625171,-14.999422,-3.6634405,-3.3557909,-6.5492105,-4.296967,-8.436964,-6.398416,-4.5422664,-2.7894151,1
-259.57382,80.4168,11.38212,15.520922,-9.922678,2.2685235,-6.5515456,-5.5720186,1.8977665,-10.890114,-7.647871,-8.934256,-7.929123,1
-283.31827,92.52764,-0.47453085,9.898614,2.1777909,3.9395907,-7.6024303,-4.024214,2.0477457,-10.398874,-15.719784,-8.724683,-5.597489,1
-252.57654,88.46802,-5.821635,5.7498593,-3.338234,5.614958,-11.302149,-3.5750678,-0.6965177,-17.782713,-12.318894,-7.150647,-2.6372855,1
-207.19572,73.18096,-4.5367856,9.688487,-19.597511,-0.31918922,-13.102112,-15.768364,-1.6118891,-13.032462,-0.75357544,9.142981,11.593094,1
-263.69937,85.59369,12.953969,20.39321,-12.157824,-3.8947496,-4.2079787,-7.4247546,-0.7567873,-7.9021173,-6.7578144,-6.515879,-5.658739,1
-267.49902,85.70144,22.799551,10.346814,-15.708003,-3.8913193,-4.002937,-9.356887,-1.5855564,-7.985163,-5.4834785,-5.1994567,-0.049270324,1
-169.8262,65.9204,-15.812682,2.8727238,-18.988636,1.1845069,-11.877743,-12.081402,0.6365148,-13.479518,-5.5867834,-3.5682003,1.6212102,1
-251.9649,97.15029,10.575502,8.105126,-13.509763,-9.7387495,-4.4571266,-8.186265,-2.0390766,-10.975235,-7.266091,-5.69877,-5.0354896,1
-208.45535,80.1678,12.397484,7.008023,-26.983315,0.99610865,-6.802378,-18.666302,-1.6714333,-13.103448,-7.8280463,-10.514665,-5.3130083,1
-224.25577,70.78811,12.270803,-1.3086641,-21.324352,10.292041,-7.13804,-11.712024,0.6798626,-12.389654,5.3549547,5.3756785,4.5514627,1
-259.4523,78.84026,17.683174,20.630013,-10.1944895,-4.2921944,-1.6033515,-9.298454,-2.3113723,-6.688174,-10.542461,-6.8004866,-2.0098839,1
-254.29724,58.9703,22.645418,13.181841,-8.460946,-7.098292,-2.397926,-5.9203057,-6.0966783,-3.7687967,0.020248534,2.985582,2.4602058,1
-222.88911,70.755455,15.68941,5.147634,-18.344866,-1.3071539,-5.2834806,-11.722352,0.56665343,-8.609421,-7.626417,-7.006797,-3.6278667,1
-307.12878,93.969215,19.18027,20.326633,-10.548427,-10.299958,-2.9416282,-2.7820733,4.3598504,-3.4113057,-4.2633095,-1.2757123,-6.1939282,1
-266.56665,75.94983,9.087886,8.180232,-5.8618064,3.014633,-8.288003,-6.9323063,1.0340492,-12.034979,-5.1257005,-1.8057021,-2.4257257,1
-295.12088,102.64444,4.5072513,7.1852045,-5.9269986,5.117291,-5.344695,-5.8423214,10.22217,-7.6576595,-7.987418,-0.84812737,-4.875033,1
-287.87683,100.01194,12.961785,22.885683,-13.758636,-2.4773333,-4.1272492,-16.99568,4.0453377,-4.0497284,-4.1701927,-5.8788624,-6.0030904,1
-300.6595,99.59,7.1624036,18.948921,-6.3222895,-2.3617249,-3.1567805,-7.3673296,3.812966,-4.8829403,-5.175965,-6.029906,-7.9449325,1
-328.0781,99.640236,34.92512,19.896866,-5.806683,-8.041873,-1.5896788,-5.7648277,1.5820818,-2.1696274,-5.12298,-5.3320704,-5.142979,1
-291.2155,111.39425,4.0058265,2.9156847,-9.169368,6.3668585,-4.1097054,-12.037798,4.6223736,-2.912529,-4.942578,-5.9630475,-8.562184,1
-308.96686,103.64813,14.806583,9.337016,-2.8230515,-5.937117,-3.8582556,-9.184822,3.6958365,-0.9373838,-4.0798674,-2.9449575,-5.762725,1
-303.21045,111.78017,21.64672,7.317092,-17.26618,0.93781996,-2.2719355,-15.299904,2.8370466,-4.275008,-5.8701763,-3.8009117,-5.915287,1
-321.87463,101.00458,34.762184,11.2385645,-13.975349,-1.1948744,0.2617062,-7.6851096,5.528904,-5.3778596,-3.9302127,-3.474621,-6.329515,1
-313.27783,92.83668,18.318445,21.490921,0.39992383,-3.998471,0.40982878,-7.925835,-3.079657,-4.9805403,-3.5659788,-8.525375,-10.932192,1
-295.2309,77.70706,27.07317,19.103628,1.118386,-15.041475,-6.5758533,-1.5260944,5.6520176,1.193607,-4.041524,-5.47523,-6.8551707,1
-288.04526,93.26088,22.071875,5.7162433,-10.918253,-2.391249,-1.8647019,-8.367368,5.6004405,-3.2049754,-2.6434493,-7.8664217,-8.56925,1
-338.3382,111.55358,25.394276,15.814374,-4.4771414,-10.364386,0.6045436,-0.2351026,-0.8285145,-3.9852133,-3.8114054,-2.214359,-4.8057604,1
-221.37955,84.975266,-7.3488946,-5.750026,-9.197036,-8.89173,-7.6360617,-2.3887248,3.626319,-3.3064706,-8.557744,-10.686336,-8.695456,1
-373.81555,119.772,33.411457,9.96306,1.4147366,-0.5923584,-3.6654344,-2.9656126,3.1965137,-1.4044296,-7.1929297,-2.6625974,-4.02437,1
-302.25882,117.84519,9.076915,23.576677,-19.433258,-6.7669473,-1.0985526,-11.490771,0.13897443,-7.239974,-0.9773136,-6.2768383,-4.259796,1
-314.32803,107.59695,14.741658,13.4092865,-3.235587,-8.411735,-3.1276233,-4.9209366,-0.8400847,-3.7238789,-3.538382,-0.96882737,-2.718113,1
-346.96082,112.08727,30.630447,17.52861,-5.1814737,-10.737211,0.18180206,-4.667391,-2.3487134,-3.5345886,-4.3339667,-4.796871,-5.73031,1
-307.37106,129.0256,6.6552052,0.7701311,-6.58054,-1.6618184,-1.9920155,-8.948259,0.5946198,-6.194731,-4.686819,-3.157712,-4.275496,1
-319.2149,119.059326,16.425394,6.364434,-1.0404162,-7.3439856,-5.8070126,-7.3111234,4.1837955,-4.704535,-2.9995215,-6.6676636,-1.4559492,1
-313.8054,134.6922,23.348022,3.154817,-18.551922,-12.370786,-4.642986,-7.5974164,0.060158078,-2.335269,-4.09967,-5.212497,-2.4605155,1
-317.37442,107.585045,37.36538,4.8761873,-15.605539,-8.802873,-2.0745335,-5.994754,-0.02124011,-1.6603763,-4.057563,-0.003736299,-5.498616,1
-341.46213,103.0654,31.43942,21.701244,-2.794455,-8.493511,3.998221,-3.8915055,-3.147128,-3.7880363,-5.347904,-3.8497581,-5.94554,1
-318.55096,83.76448,37.12958,13.494355,4.8200355,-14.191323,-1.2525345,-3.7382562,0.60251045,-3.8849535,-7.274729,-2.3361497,-6.5162735,1
-289.05106,104.97408,20.87748,8.242232,-12.955638,-10.503216,-1.8837663,-8.374401,1.3506663,-1.0920936,-1.985283,-3.9922485,-6.782374,1
-368.93362,104.07203,37.16893,24.376158,-8.122036,-1.0330497,1.6998336,-2.3716056,-0.31464604,-4.569115,-2.8926191,-3.53163,-6.748521,1
-293.74963,85.92437,12.545937,9.669647,-3.620204,4.0326185,-5.79826,-3.4336636,5.5799828,-8.9965,-7.394286,-7.1473207,-5.486089,1
-348.74304,107.79128,19.580294,7.2848926,-0.21166752,3.7420533,-5.489577,-3.2793,3.9369187,-5.7251964,-6.0540304,0.24958672,-2.1267104,1
-306.0087,100.18987,17.396088,29.25808,-24.487177,2.4744558,-5.321651,-13.886719,3.382327,-6.4137497,-1.2665102,-6.00073,-6.550123,1
-327.23984,99.999535,20.701603,18.523891,-9.285288,-1.7112252,0.85665095,-3.8565483,1.1674699,-4.99726,-4.07305,-1.725498,-5.715549,1
-367.88074,104.58113,38.995705,18.376226,-4.057387,-1.756547,-0.39009798,-6.066022,-1.9082488,-6.5906553,-6.184799,-5.2850227,-6.655795,1
-317.31235,109.89174,5.7883863,12.902332,-10.163045,6.805469,-4.0918064,-9.760787,4.8748975,-7.420899,-1.404535,-1.0633215,-5.943194,1
-342.738,107.89403,22.690516,15.992514,-0.74229026,-1.7732964,-4.7998433,-4.0304585,3.2400577,-7.9158955,-6.6817427,-7.3402433,-10.819498,1
-375.2719,119.57036,37.57741,15.823803,-9.591141,1.3829157,-2.608156,-10.82295,0.56421185,-3.910246,-4.92845,-5.313096,-6.6895633,1
-382.1406,116.14392,41.591232,18.341291,-8.074144,0.24617997,0.3555136,-6.3759403,1.8001419,-4.689991,-5.4424915,-2.9365895,-7.441751,1
-350.26572,97.06982,31.034676,23.440222,-3.5139894,-2.729822,2.1227608,-4.4994774,-1.4851097,-4.253577,-4.030643,-4.1251616,-6.7293034,1
-333.2225,79.567154,39.75191,20.277607,-6.1697736,-8.753245,-3.069479,-3.277654,0.12848482,-0.1861915,-3.9699285,-4.4811654,-6.884269,1
-309.29938,98.0203,23.827423,12.624573,-11.840289,0.6856372,-5.769382,-6.511481,2.936049,-7.9150715,1.0691693,-2.7433002,-8.228123,1
-333.9533,106.12135,17.822893,22.317137,-6.1307764,-5.060567,0.8362651,-2.271626,1.1234517,-7.9469285,-5.156524,-3.5647168,-8.649112,1
-259.21127,82.1437,4.7301564,11.04303,-10.927331,2.230677,-2.3129072,-11.864581,2.711294,-9.415912,-7.9607635,-6.3144946,-9.961371,1
-342.63184,111.16389,21.269773,10.079171,-0.2994876,2.5203476,-0.6630962,-7.2413683,1.1904052,-9.979439,-7.390872,-7.4334984,-9.366812,1
-344.8799,120.58947,16.077456,24.743624,-6.1368876,1.9910299,-1.4639502,-12.564388,-1.6114978,-5.96457,-4.644239,-5.570401,-6.549006,1
-330.7475,107.2113,12.338158,20.13853,-1.0607175,-1.8995831,0.075527474,-5.3893895,-1.0701531,-7.582018,-7.5115123,-3.4087508,-6.5365634,1
-336.77094,109.632286,28.303995,9.985171,-5.980691,-5.980323,0.3988025,-7.257334,-2.8138418,-3.1848814,-6.4183416,-5.170523,-5.474424,1
-326.89697,122.517265,10.6411705,7.986096,-4.4534907,5.327078,-3.4701374,-11.078171,0.30035135,-6.6565514,-6.5225687,-8.110778,-3.5750592,1
-371.89197,127.12243,31.79023,14.52925,1.645264,-2.079497,0.08151132,-6.6565294,-4.3835297,-7.912173,-7.3718977,-3.615683,-6.5505176,1
-336.76843,129.96497,20.13962,14.310634,-11.416556,-2.5758998,-1.1807723,-12.545343,-4.413724,-2.299182,-5.288444,-5.326125,-8.6952095,1
-321.04785,113.523094,17.323038,13.257169,-15.366956,3.2975612,1.9808695,-8.659363,1.7897552,-7.70397,-0.70948225,-7.393031,-11.597548,1
-363.38492,107.84872,31.428572,23.380024,4.8016787,-1.8399174,2.4539156,-4.8321443,-3.8477604,-6.28588,-4.7765665,-4.194574,-6.6107144,1
-312.8967,73.10391,34.57478,18.75684,2.6407754,-11.464588,2.1740334,0.12899533,-4.048126,-4.3281507,-7.0517125,-8.132479,-11.398108,1
-316.33847,99.904945,19.932716,11.997444,-4.0797462,0.64020103,-1.5479337,-6.678664,1.6981102,-5.8007684,-5.535666,-4.9426184,-4.580166,1
-346.95575,104.920395,32.05181,20.379288,-2.2691598,-4.1104994,-1.4775398,-4.2116227,1.5094167,-4.7697706,-3.9176595,-3.66742,-7.0202823,1
-250.58119,80.24794,9.880172,-0.16960831,-13.292591,6.3509097,-5.4760146,-8.548277,8.505549,-10.69083,-2.9905627,-5.5123534,-11.436558,1
-326.88068,97.65889,23.899494,13.028494,-1.6486008,0.045438915,-6.0607204,-6.2177277,5.175173,-7.4180927,-4.5415626,-4.9329686,-13.005787,1
-262.80533,84.246284,12.908101,16.81876,-10.21467,-2.2117765,-14.529978,-19.293161,6.0415215,-7.809906,-6.8133802,0.8262585,1.2266544,1
-296.3813,101.9474,14.065096,17.387068,-9.324636,-5.814354,-4.331235,-9.26215,3.2489696,-11.048292,-6.2732244,-1.2866707,-6.15326,1
-351.63184,105.69685,41.339157,18.674492,-2.9200106,-7.638068,-0.365344,-8.012441,0.530466,-6.631557,-7.0958333,-5.4262247,-5.708933,1
-325.31458,119.53157,17.966537,4.081882,-6.1079783,5.6522164,-5.7007103,-13.1490965,4.1165633,-4.047735,-5.1774235,-4.6458683,-5.89805,1
-249.17027,94.77475,0.8683425,-0.82261187,-2.2705643,-9.221653,-10.849382,-9.762701,1.6329327,-9.248312,-9.562718,1.4589717,-5.842703,1
-349.5479,121.66799,39.528835,12.52648,-9.346578,-2.34309,-8.041611,-13.072489,2.040556,-4.71589,-4.740432,-5.936625,-5.0088487,1
-360.48138,111.17458,41.86527,12.353143,-7.3486385,-2.7414296,0.16168956,-4.4476075,3.5256069,-5.3051796,-3.1187985,-3.378469,-5.2150917,1
-361.93964,106.54197,31.376152,20.297121,3.5721645,-0.38782802,2.8646228,-5.8237424,-1.3397442,-4.6245337,-6.1390724,-3.0715728,-7.3211794,1
-338.14923,82.358505,40.57062,21.616238,6.1952987,-10.606453,-3.4675775,-3.0381205,0.14458105,-4.3252115,-5.5781426,-2.0035186,-8.2056465,1
-295.21533,93.52692,21.270235,7.1910076,-6.065716,-2.5771432,-3.6644473,-8.371483,1.4722985,-7.228302,-6.984584,-2.6319957,-4.7590704,1
-280.80307,88.61011,13.693216,16.015535,-17.850584,-7.7853236,-0.2623746,-0.06312301,2.466977,-6.230104,-6.846298,-10.800555,-10.99231,1
-215.40657,70.18618,-3.9044726,3.3387897,-13.658986,0.1098943,-14.91458,-7.038892,4.12384,-7.2550406,4.402707,6.2793846,-3.0031424,1
-332.71326,104.35675,18.08502,8.956579,-1.0932544,3.8855546,-6.211254,-3.2158163,1.0072403,-9.582382,-9.336898,0.689003,-0.55479974,1
-341.45203,112.6353,20.964523,5.192399,-1.7476094,6.9926133,-6.9122896,-2.0089417,4.3338137,-9.048477,-8.94444,-6.3405747,-6.934369,1
-223.69865,90.79824,-1.4598799,14.76192,-26.582602,0.67902374,-9.750555,-14.795196,5.3154597,-10.716196,-6.3030357,-6.1120806,-3.533633,1
-261.75873,95.326996,0.16906846,11.730962,-14.27113,0.9653307,-4.8970666,-2.4379723,3.9606495,-11.71886,-7.6272225,-5.164834,-6.778067,1
-304.6235,94.78051,26.00582,18.358006,-13.216522,-1.4039209,-0.34735984,-6.1191125,-0.47623265,-7.5530553,-5.971062,-8.233987,-8.749584,1
-246.93529,103.12207,-4.492714,-5.6459365,-21.401062,10.812406,-7.2875676,-7.532292,6.251429,-15.347295,-4.6864514,-8.206585,-4.4573045,1
-295.40805,103.29041,9.7266655,9.141131,-10.126321,-5.2460527,-5.342363,-4.619095,0.96704495,-11.470375,-7.707867,-5.273844,-6.1333013,1
-267.5307,108.08326,12.607477,2.3829613,-26.133953,-2.4919639,-4.072301,-12.263037,1.213907,-7.2885838,-5.8855925,-9.244383,-2.8544025,1
-253.31416,93.014725,18.018696,-3.2566628,-27.26362,4.342505,-3.9970672,-5.108027,3.1960835,-12.5915165,-6.2125664,-10.113258,-7.022052,1
-300.27667,94.25182,12.399106,16.01715,-8.626038,-0.9926579,0.47811574,-3.9795,-1.084212,-6.0884304,-6.645935,-5.6429,-9.758923,1
-259.55637,66.74835,20.629143,13.917214,-6.801654,-7.7394457,-2.4882977,2.0307627,-1.081761,-9.2571535,-7.5755553,-6.945087,-7.248834,1
-273.8091,92.05919,17.444422,7.49803,-14.87092,2.10214,-6.2460876,-4.1545115,1.1705321,-10.465345,-7.54698,-6.5179634,-3.9921825,1
-269.33966,79.952194,14.409583,18.884542,-21.204887,-9.877327,0.29143497,-4.3382635,0.40615973,-4.783294,-4.537962,-10.000409,-5.4910636,1
-177.43358,50.448746,-25.90049,2.8884373,-10.409515,2.0615,-3.02242,-11.856462,0.27489915,-1.3886364,4.276206,10.971102,-1.4018025,1
-328.90182,100.43496,8.457722,9.100395,-7.0967717,-0.6251902,-6.1395173,0.36291635,7.4466863,-5.6626573,-5.582873,-4.9108424,0.9410219,1
-259.39658,80.163414,-7.9708443,9.212584,-3.2627897,1.2877942,-8.248647,-6.7804413,2.5923257,-9.501132,-13.315155,-7.491785,-6.159247,1
-253.3636,79.02896,0.50767124,20.647194,-18.203207,-7.044027,-6.1219316,-16.290636,-2.5420444,-10.492611,-5.778932,-10.256044,-7.843292,1
-261.3689,84.784454,0.08049096,14.725702,-16.07424,-7.5876493,-0.075167984,-7.899191,1.1700486,-8.677183,-7.578409,-8.259959,-5.6048083,1
-282.68103,92.25556,10.348609,6.0933523,-16.197104,-9.458139,0.85681415,-8.677053,-4.4593964,-6.9471207,-3.2856662,-6.8141747,-6.254278,1
-210.14963,74.183815,-11.459328,3.7321458,-14.033934,1.1808652,-6.8998847,-16.00239,-2.8674924,-9.416288,-4.132562,-9.509277,-0.9335454,1
-299.2146,103.96276,7.897901,7.95663,-5.171251,-9.074643,-6.082674,-5.3813396,-4.1314836,-9.164284,-1.7757334,-5.037537,-5.565425,1
-259.10785,80.01584,15.072441,10.820258,-24.35538,-2.861026,-3.1558533,-16.901802,-1.6769229,-6.75237,-5.378618,-13.376304,-6.8039126,1
-242.04129,74.18038,13.978888,2.3574338,-31.125145,6.94475,-1.6742867,-14.370765,2.2283642,-12.174408,-7.067464,-14.519666,-5.619806,1
-272.7019,86.19207,6.1767635,20.035366,-13.145228,-8.901564,0.31020302,-9.006798,-6.7202463,-9.112616,-4.8437347,-8.239357,-4.7157135,1
-285.899,63.93166,21.991758,14.921814,-9.855944,-10.736304,1.2130226,-1.8635068,1.5764552,-6.1846995,-4.135752,-8.955204,-9.533991,1
-234.31769,62.52552,6.3208323,7.1412168,-17.637,-1.0262884,-0.98823285,-12.188014,0.597768,-11.544129,-9.461134,-10.375829,-2.166016,1
-256.0373,83.59219,9.026982,17.631079,-21.829008,-13.346579,-2.335339,-3.9839075,2.5295763,-5.2575827,-1.1790767,-2.83766,-9.711596,1
-160.97122,53.775993,-13.187033,-5.434786,-15.750573,1.7069658,-16.66883,-12.835713,3.6284564,-13.953304,-7.926058,-1.6517402,-0.7455499,1
-292.05994,95.911194,11.534894,-0.22775462,-12.583095,3.413145,-8.030809,-2.9210644,7.409237,-6.423427,-5.4857583,-3.492225,-2.5142365,1
-323.61288,102.54652,27.820074,17.84745,-14.798925,-0.6899479,-8.746571,-13.048965,-0.112789586,-6.624413,-3.2812884,-6.2433686,-2.3218772,1
-254.03197,91.20945,1.3210322,8.991586,-14.300613,-8.56116,-8.950012,-7.4555774,0.10818652,-6.398667,-3.5141735,-0.99770737,-6.297575,1
-250.75198,87.13216,16.287352,5.5863676,-25.065327,-12.564097,-4.133488,-9.118231,0.7969871,-6.3914647,-6.776075,-7.332931,-8.773689,1
-239.70819,90.6656,-6.5921826,3.4601457,-15.76369,-1.125555,-11.4492,-14.12536,3.915967,-5.3596835,-4.353823,0.04588536,-3.1879199,1
-305.28506,99.16957,17.926144,12.018409,-10.94621,-5.1508274,-9.409682,-5.9193754,3.9665434,-7.827653,-1.5108266,-3.4438598,-2.0237236,1
