mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Energy,RMS Energy,Intensity,Tempo,aggressiveness
-363.56827,129.81659,-19.366331,37.8205,-11.135649,18.761232,-21.565397,3.7940881,-2.4442692,-12.326393,-0.8333487,-5.8217926,1.2027899,27.652498,0.019022295,0.27212304,143.5546875,1
-367.83542,114.93168,9.213128,25.095018,-8.3314495,4.8961854,-4.954134,-4.4596405,-2.8042922,-10.25879,-4.5035605,-1.8672369,-4.0651965,115.851364,0.025235677,0.48528695,112.34714673913044,1
-389.2878,122.395256,-1.342584,41.1238,-19.423454,12.696408,-7.361281,1.3534642,-2.4516482,-8.31988,-3.9490552,-4.922515,-0.034704566,58.710167,0.017653877,0.40027744,95.703125,1
-287.49014,82.36239,-38.04909,37.35597,-21.37163,6.5881004,-19.440023,5.7932844,-5.7883906,-16.338264,-2.2105694,-3.4155874,0.010506205,587.2166,0.06374172,1.125012,89.10290948275862,1
-366.47098,109.94271,-16.915916,46.475163,-15.354105,16.497095,-17.547968,8.504471,-3.97659,-8.80542,0.24650015,-3.4372156,3.0134897,32.83152,0.01833334,0.28178796,95.703125,1
-323.6947,114.72564,-29.822948,40.944523,-20.260078,13.590411,-18.511116,2.7298894,-3.4678152,-8.549661,-1.373964,-3.4702573,2.3934717,202.09517,0.039574202,0.68862396,172.265625,1
-262.97543,104.51233,-23.825274,51.27526,-24.73159,12.566633,-11.957164,3.187143,-1.2558976,-1.3824191,-2.8690045,-11.75229,-1.1754977,992.15936,0.106456935,1.0330501,151.99908088235293,1
-283.248,107.68838,-5.68147,26.758314,-20.109282,18.990908,1.2419602,-4.3482137,-8.875865,-1.7426167,-0.9085295,-10.018322,-2.0104754,853.9249,0.091428906,1.0197979,107.666015625,1
-345.16083,153.53424,-22.70526,40.16697,-25.709784,27.304157,-12.970013,-2.467751,-8.610061,4.469671,6.917743,-20.25962,6.346706,50.382126,0.033640042,0.26640308,112.34714673913044,1
-304.14923,117.47939,-15.690012,42.7773,-16.250713,15.060861,-9.473637,0.98948556,-11.737157,-13.077322,3.5403595,-13.845488,-6.4355874,687.7637,0.07890798,0.6570583,117.45383522727273,1
-332.07812,135.9723,-17.730503,47.134384,-11.644191,12.352648,-15.462135,1.8736733,-2.9679306,-4.106685,2.1241229,-14.608419,0.8203197,158.58557,0.036225803,0.58954585,143.5546875,1
-333.87296,118.07028,-3.3639653,51.892986,-12.795011,14.451119,-19.206854,0.7684115,-4.0404267,-4.5575676,4.6862736,-11.902019,4.034401,158.21266,0.03942512,0.4085798,86.1328125,1
-207.41293,104.96326,-31.805449,31.372145,-30.897747,10.022758,1.4832224,-5.8449974,-14.925848,-2.474107,0.6160263,-9.867679,2.4301257,1584.1183,0.16198395,1.06899,123.046875,1
-367.6283,140.67677,-7.5302305,47.28229,-15.737618,22.683891,-11.5252495,0.6591445,-6.9827685,-1.9371504,8.3182535,-13.54085,2.1678736,71.62805,0.028879482,0.26584876,117.45383522727273,1
-296.42844,118.27514,3.3525522,30.824509,-18.085686,1.7350547,-3.6234183,2.3676696,-11.696172,-7.4957867,0.85710984,-10.380071,-0.469693,1326.9874,0.0931546,1.020802,123.046875,1
-332.2996,118.95065,5.225565,42.67211,-23.045343,9.014737,-6.5552373,1.9565662,-6.2626934,-2.2674553,-0.36819115,-13.199415,3.48651,391.54617,0.055890657,0.56487757,172.265625,1
-370.55792,136.29967,-5.752988,49.98401,-9.547016,17.852722,-13.465251,5.3680806,-2.2493622,-4.8251286,3.9712176,-13.461795,2.0036426,48.717777,0.020545674,0.3243092,123.046875,1
-328.21625,112.31123,-6.0577316,49.11566,-13.069741,17.815306,-17.36101,2.0351017,-6.4566083,-3.3512878,5.5290585,-13.043044,2.6668243,172.88536,0.041884933,0.5300431,69.83741554054055,1
-320.44513,124.17846,-6.2170095,42.547127,-15.561473,13.6406555,-12.032424,2.122569,-7.0213137,-6.2108703,3.9676807,-12.535157,4.3859744,172.21443,0.044223152,0.45522475,151.99908088235293,1
-279.14594,98.67686,-9.368461,52.072124,-8.227507,1.135324,-14.070387,3.9425845,-6.151756,-9.6025715,-3.43388,-7.0916376,5.7051983,808.4196,0.09044785,1.022348,161.4990234375,1
-212.07484,107.56892,-49.21734,34.5637,-24.33517,13.368039,-11.456138,-3.5691092,-10.153872,0.94702286,5.411297,-14.53805,-0.23372057,2941.672,0.19599567,1.1138146,151.99908088235293,1
-252.51646,131.37161,-34.434402,23.605165,-22.592863,7.095248,-3.6073816,-11.289221,-8.817561,-5.140483,8.70131,-10.950625,-6.2802124,495.8274,0.10150118,0.8076797,161.4990234375,1
-458.85834,146.13087,8.290215,67.847595,-14.88684,31.583237,-4.236311,5.006128,-2.562871,-4.4572306,4.569459,-12.401574,5.489173,6.292251,0.00962368,0.10815244,161.4990234375,1
-359.36633,139.95815,11.489062,54.800503,-12.997464,4.469256,0.78642136,-2.4778454,-11.101645,-6.5811334,2.4554443,-9.083924,-1.9457458,123.17351,0.033190925,0.32965687,184.5703125,1
-399.15497,128.15201,23.941229,38.137024,2.0296898,12.15937,-3.0257738,1.0179809,1.0870746,-2.421149,3.3876395,-5.137491,-0.02855269,73.76279,0.019885605,0.48101005,80.74951171875,1
-305.10287,111.184,10.5253,39.702126,-8.933908,4.113022,-8.827699,-2.509056,-8.165198,-3.816187,1.0700108,-7.1588655,1.9919683,904.163,0.0770781,1.0304765,99.38401442307692,1
-339.4918,144.31227,16.413527,28.930191,-18.266212,1.7725034,7.8516116,-3.6463945,-9.031718,-5.2221866,-0.11571024,-5.4472656,-3.3662138,236.17924,0.04380575,0.47242975,112.34714673913044,1
-325.07803,131.30116,4.890374,37.488155,-12.888659,10.736723,-2.2798643,-7.7072597,-8.959618,-2.1881793,1.3471444,-9.255596,-1.7221501,332.28122,0.054492038,0.65449035,143.5546875,1
-390.14758,149.50206,19.698946,60.791683,-19.010908,8.663873,-2.4148657,-1.1514771,-8.732649,-7.096151,0.83350146,-9.649482,3.513462,64.931,0.025582325,0.23428504,95.703125,1
-330.10986,125.77215,12.013738,54.401012,-24.184805,1.6399392,-6.8833737,-6.9941154,-6.354771,-0.5744938,0.121607535,-8.457441,4.8423166,392.1433,0.057654414,0.5913505,161.4990234375,1
-392.73425,136.6104,7.540491,60.683414,-5.2834096,12.838786,-10.646139,4.772217,-1.3209962,-5.9223895,-0.955861,-10.694161,3.488753,46.564377,0.019958356,0.2687151,161.4990234375,1
-277.7715,101.96017,-7.7300715,35.411316,-10.094567,5.9776177,-10.488709,4.661196,-3.8039677,-1.382427,4.7281156,-9.849298,-1.449902,753.90393,0.08140265,1.0564696,184.5703125,1
-253.68349,104.851494,-12.62961,35.532078,-20.876305,1.9131896,-5.038707,-1.4866567,-7.739241,-1.7178646,2.7540953,-7.356035,4.1763463,2138.1516,0.12898917,1.0423604,103.359375,1
-326.3617,109.99965,-16.056065,59.79703,-15.81669,8.26352,-11.036928,-0.56512135,-3.2465007,-1.7401282,2.8125317,-4.9806976,10.513396,236.49892,0.044547807,0.5637745,99.38401442307692,1
-199.8322,86.79921,-55.375156,33.755096,-41.13887,10.30889,-0.9223048,-8.089003,-7.0910497,-5.945534,-0.94684076,-11.232201,8.913524,3269.3445,0.18835038,1.1255128,103.359375,1
-265.65793,103.21644,-34.00171,42.245304,-35.191975,17.005262,3.3226597,-10.601365,-3.730883,-1.0133624,3.956001,-6.338031,1.6057706,529.72284,0.07534775,0.82884365,117.45383522727273,1
-342.9646,115.64293,-3.521061,55.36884,-11.30213,5.3205566,-0.05951444,-5.175382,-8.571968,-5.072768,-0.45808,-2.3770626,4.8031363,266.82224,0.04767244,0.44952294,107.666015625,1
-356.4271,123.88622,-8.280466,51.77438,-14.44009,11.547911,-3.151817,-2.0084693,-4.0591593,-1.5021352,1.7641045,-7.6915097,5.098555,137.64182,0.031181717,0.51691204,215.33203125,1
-344.91913,115.9715,-2.048747,64.5283,-15.248708,5.3167996,-10.995119,-2.66408,-9.582513,-3.7236474,2.2724352,-7.3682113,4.97797,106.9492,0.03433665,0.34296897,198.76802884615384,1
-314.42783,125.254524,-19.780529,40.45469,-31.36845,10.751683,3.4194283,-3.9565027,-3.6882496,-1.6404189,-0.29234737,-4.3331666,5.399854,337.9162,0.05221607,0.56405085,129.19921875,1
-318.47858,120.32039,-14.728189,46.92779,-22.748371,13.530407,-4.1165557,-3.4283273,-4.6194816,0.9248904,1.3183682,-7.4649286,6.109383,307.19434,0.0513439,0.45155662,86.1328125,1
-323.4783,109.00865,6.93487,45.861748,-17.065514,-1.858841,0.12247238,-5.0795646,-6.19837,-0.3640888,-2.397422,-4.764949,2.5457702,397.7635,0.0528935,0.5398352,92.28515625,1
-331.4823,113.13332,5.367188,51.449,-23.319998,-1.1532055,-1.9519695,-6.158846,-5.284281,0.8146624,-1.0748944,-0.40835232,9.133423,286.76093,0.04705,0.4300032,64.599609375,1
-283.56537,90.77139,-25.266136,64.229836,-13.59756,6.98161,-7.152201,2.209652,-4.120588,-1.9352921,0.23560756,-7.0572414,4.34606,712.3762,0.06951216,1.0828617,107.666015625,1
-316.18057,98.684395,-18.959341,60.897648,-17.529253,15.627307,-19.904032,2.2659655,-4.649196,-2.7429748,3.8502135,-6.66143,8.480026,147.0367,0.037489977,0.43409714,103.359375,1
-298.02377,95.27789,-5.2157173,46.040092,-8.518136,-1.7110018,-11.55963,3.1613755,-6.088875,-6.18555,0.018757038,-8.864812,3.3922439,554.31946,0.07425575,1.0372741,161.4990234375,1
-172.72221,82.08976,-52.3624,30.32254,-37.991573,12.312341,-21.833889,-0.45840502,-6.939874,-4.646019,2.957562,-12.283701,24.300913,4778.4116,0.24262796,1.1901166,112.34714673913044,1
-286.34085,122.79356,-24.822672,28.8905,-25.432108,13.883596,-9.347109,0.6136285,-7.579114,1.6443202,5.1529655,-12.557745,7.7026634,461.86557,0.07297923,0.7862465,198.76802884615384,1
-265.5375,103.25872,-10.983622,37.590137,-16.066847,-0.63792014,-5.1883006,-1.2880372,-12.87614,-5.0452275,0.18488687,-12.464221,3.0971828,1026.5432,0.096960925,1.013773,95.703125,1
-272.28143,114.48856,-25.86809,40.708893,-16.277233,5.7250075,-16.581722,2.3189018,-8.944872,-5.481932,3.081876,-15.212555,3.567333,803.9328,0.08920808,1.0181254,151.99908088235293,1
-286.25626,104.111755,-9.029667,42.84772,-21.325094,3.2812047,-13.445588,5.9978123,-6.523906,-4.538514,4.143197,-11.360794,2.8798711,662.62756,0.07080982,0.6374112,123.046875,1
-278.03986,122.85692,-21.712557,30.933588,-22.435436,6.4788833,-8.405748,0.8769065,-12.226018,-5.840211,5.614237,-9.080574,9.390051,880.0296,0.090241574,0.81205755,135.99917763157896,1
-272.92648,106.92105,-26.11798,38.630997,-16.312595,8.5766945,-15.777359,-0.57695925,-8.959147,-4.124975,4.4167933,-10.330349,12.904648,835.8897,0.08696823,0.9904122,92.28515625,1
-254.91765,107.82633,-7.712454,27.156256,-40.09959,0.64467156,-11.1290865,4.2009845,-11.421461,-7.992078,-1.6236839,-17.178005,9.019246,1097.8512,0.11697291,1.0181016,135.99917763157896,1
-247.10915,101.641136,-24.421606,31.350391,-14.542875,5.7371464,-15.052236,5.8614492,-8.951683,-9.120792,1.1483872,-12.102056,5.6543417,1204.3595,0.10175125,1.0225722,234.90767045454547,1
-312.71857,92.877686,-14.684473,57.581013,-17.272556,11.794417,-19.185528,11.652204,-4.795404,-3.2625828,4.7442446,-13.971437,5.580228,309.04132,0.049188588,1.0017757,83.35433467741936,1
-222.27518,102.13667,-32.23782,42.255135,-31.568834,6.6021204,-17.978304,5.1397758,-9.380937,-4.2670193,1.4578512,-17.345394,6.5380564,1224.2242,0.10464266,1.0378593,172.265625,1
-288.64328,105.42893,-15.968099,51.82527,-14.510245,2.6303453,-16.64577,-1.6977946,-7.912983,-3.920225,1.7557884,-5.602032,10.311587,302.55002,0.06355484,0.63016593,73.828125,1
-159.21468,100.52746,-59.360394,27.931303,-44.22715,0.4917568,-10.5617485,-11.161674,-6.164877,-5.245917,-6.318666,-9.214054,11.105246,2082.998,0.18589765,1.1378448,184.5703125,1
-283.42993,129.89282,-34.0025,38.016827,-30.037052,7.733043,1.620641,-8.19775,-1.6938277,3.481931,1.0116017,-7.1079726,6.2628856,302.58228,0.06209189,0.52808034,172.265625,1
-369.60074,128.97398,-12.584808,63.821766,-16.003933,15.396554,0.038990807,1.5003253,-6.4775453,-2.2543643,4.000385,-7.645473,2.675327,69.08763,0.029618625,0.2453577,92.28515625,1
-343.09302,120.48036,-11.199606,54.32075,-9.944685,11.377365,-9.747363,0.93855953,-4.025067,-1.3502584,1.1207132,-9.876654,5.7125616,165.52336,0.036403723,0.60820585,151.99908088235293,1
-343.21835,126.38051,-3.3544765,51.75448,-19.555016,8.359095,-13.0977125,-0.6894176,-5.150627,-0.23666763,3.9985437,-9.42235,5.697736,152.74066,0.040544022,0.5680611,143.5546875,1
-278.17154,130.57834,-24.655672,35.10594,-33.577087,6.071292,-1.3249733,-4.2204733,-6.181589,-0.09020122,1.5768385,-6.184544,4.358562,518.4945,0.07772814,0.66321504,99.38401442307692,1
-270.93192,115.82114,-24.417562,43.141094,-21.340479,9.629025,-9.95697,-7.238426,-10.048503,0.21459071,-0.14659376,-10.431204,7.722225,340.99347,0.07208969,0.6654819,143.5546875,1
-324.7877,120.03854,0.7391476,52.176056,-25.750393,2.0582402,-2.4221346,-2.8894866,-7.1628003,-1.7013927,-0.44124708,-7.137617,3.6505704,411.79355,0.061432492,0.58627766,135.99917763157896,1
-294.65485,112.65705,-7.0197315,49.267654,-34.18306,2.080681,-4.4940944,-6.8939967,-3.9465122,2.5338073,-3.4710011,-7.531881,6.653855,441.3758,0.07239701,0.7649091,151.99908088235293,1
-361.25983,122.3902,-13.81038,56.96133,-7.0338097,15.143509,-9.227016,5.9564996,-5.4656944,-2.2974467,5.192156,-8.965614,7.62115,86.81766,0.025200587,0.47378272,135.99917763157896,1
-322.48624,100.79157,-15.994904,60.31117,-15.013922,13.42761,-21.172045,2.8050227,-6.3969088,-2.7348218,7.5735955,-5.3057814,9.603425,152.88828,0.040089265,0.4904909,135.99917763157896,1
-293.03973,109.539566,-19.458755,48.89867,-26.303076,10.12639,-7.9790783,0.42132616,-6.5035505,1.0509412,4.465761,-4.5511327,10.737476,397.76666,0.060214747,0.69772786,69.83741554054055,1
-345.34647,112.566055,0.06581252,47.01159,0.26757267,-0.13553165,-8.435812,4.5448847,-2.7576017,-3.907889,3.6494286,-3.883305,7.4474325,158.42326,0.035417832,0.52976495,143.5546875,1
-250.58464,123.41444,-26.275839,31.360836,-20.853872,3.3370793,3.4891946,-11.613387,-10.104708,6.671,-0.8753046,-8.795733,5.329627,1050.9839,0.1115737,1.0994585,112.34714673913044,1
-367.61368,135.3408,5.7352953,32.648983,-4.1561604,8.543309,5.4115305,-4.569582,-6.083537,2.7652843,4.6083097,-5.797171,2.746829,164.27567,0.042565905,0.5511638,123.046875,1
-299.1687,115.48076,-11.7534485,55.522682,4.516296,-3.2357407,-9.395772,-7.2302732,-15.2725725,-10.460448,-0.86627734,0.15887772,5.093822,257.97418,0.06348177,0.62304974,92.28515625,1
-307.69485,133.51195,-31.559893,53.518074,-11.847665,7.205846,-11.559721,-0.48519352,-11.010478,-5.1818104,3.845811,-8.371675,8.7963295,188.50049,0.04493375,0.5821951,151.99908088235293,1
-357.07288,131.7565,-3.5317318,58.188618,-12.367773,9.120997,-12.260698,2.5157504,-8.285374,-6.3578005,4.3294415,-4.8275776,6.971448,100.35364,0.03303769,0.3903434,161.4990234375,1
-313.8572,134.46904,-13.972168,38.822876,-16.059818,12.219618,3.506272,-5.461504,-13.822925,-5.522469,3.6601894,-1.5914327,8.011874,311.20013,0.061606422,0.6611963,151.99908088235293,1
-379.45892,143.08206,-5.868879,54.947582,-9.816156,17.954842,-13.000079,3.6047325,-9.117083,-5.868679,7.2271357,-8.074367,9.809024,26.364235,0.020853058,0.17208542,123.046875,1
-368.7274,151.34148,3.4392123,43.55216,-15.295866,9.463927,-0.745498,-2.9658515,-10.747507,-5.1319046,4.2223573,-4.7255507,7.725806,88.41121,0.03435692,0.29818612,73.828125,1
-339.45306,136.98215,1.7901462,46.82293,-19.032192,1.1441691,-4.9845495,-2.3314056,-11.411777,-4.7686005,-0.34045807,-6.295423,10.163042,117.949005,0.04269676,0.30703875,86.1328125,1
-347.86987,135.08223,-17.553347,52.16063,-7.791815,16.640116,-10.860077,5.955069,-6.0182915,-5.3932786,3.1591723,-10.226414,9.606741,98.563515,0.03217225,0.48787853,129.19921875,1
-338.3306,107.31642,-0.20499842,52.56148,0.22169578,10.230557,-14.473879,0.8086706,-7.661814,-3.1562452,2.9356918,-4.45455,12.228935,102.85964,0.03140213,0.45278874,258.3984375,1
-298.30344,112.22109,-13.331392,43.30217,-12.7596245,2.8658752,-1.4911773,-2.371157,-10.82238,-0.54893005,3.743876,-2.6800694,9.605326,207.98244,0.047454216,0.65756935,172.265625,1
-264.74146,106.393524,-18.425621,49.31538,-19.754538,5.5711517,-11.446353,0.21119794,-4.4270062,-5.413456,-1.0566072,-10.995054,3.8749022,971.7029,0.08503787,1.1274259,112.34714673913044,1
-275.45972,110.30013,-14.239893,37.06395,-14.890528,11.105883,-2.351024,-6.432533,-3.5280435,1.0194932,-0.45443752,-8.509412,1.9053193,1035.8483,0.08446866,1.0999032,92.28515625,1
-298.70264,132.6134,-31.145603,25.202946,-14.978158,22.332376,-1.5822003,-2.9970202,-5.6409345,0.7987487,5.4313035,-12.592395,1.4560369,180.43431,0.05455931,0.6781196,172.265625,1
-268.28033,131.57146,-38.214317,26.847149,-22.709633,20.821434,-3.90856,-7.852195,-2.2499614,0.9137893,-0.49462587,-15.122936,0.16396183,307.32703,0.07448467,0.71541345,198.76802884615384,1
-239.52248,111.79143,-24.72575,47.396755,-28.430862,0.93824553,-8.875789,-8.207371,-13.109599,-5.8373623,-2.949177,-16.42999,-3.1897335,1025.0935,0.121213004,1.0744967,103.359375,1
-288.81662,117.13302,-11.517125,45.378567,-10.2182455,6.656721,-7.5546675,-4.5233693,-6.7318897,-3.2345686,0.5720213,-8.152313,1.7830335,585.8474,0.06102481,1.1027384,95.703125,1
-274.33856,115.34168,-8.041336,51.75739,-24.63069,3.7356787,-13.873135,-0.98868287,-10.018198,-6.439529,0.6267822,-9.667535,1.4195248,621.35376,0.08415564,1.0903896,103.359375,1
-197.04205,109.1937,-38.678215,34.855923,-31.406551,4.996665,-6.627675,-8.840888,-11.5486145,-3.5538003,-2.2303386,-12.471429,2.2511375,2954.602,0.18170077,1.1072109,117.45383522727273,1
-290.22028,119.0373,-6.5526657,42.430363,-13.094308,7.1743283,-14.368,-2.533666,-8.638456,-4.4453974,-0.36714792,-10.316511,3.1090755,347.63263,0.06609625,0.91762084,123.046875,1
-223.4769,113.1829,-15.383826,43.51509,-32.506756,-1.889288,-1.6535051,-5.180111,-13.620634,-5.911941,-4.0511923,-12.078129,0.09928715,2552.2798,0.16137631,1.0671109,135.99917763157896,1
-240.48892,105.44884,-13.4253235,36.11275,-41.016724,5.3254027,0.0017200401,-4.60895,-5.9325123,0.99751115,-6.8929405,-13.531041,3.9113586,1804.7289,0.13290828,1.1014171,86.1328125,1
-274.79056,102.70846,-8.722791,48.244995,-7.568522,5.630117,-6.841614,0.8347708,-10.431846,-5.688497,3.4657896,-8.811865,-0.69474024,1459.3322,0.088930175,1.1594169,80.74951171875,1
-292.3211,96.83506,-10.156004,51.866573,-17.074486,10.975462,-15.566545,5.3523946,-4.071438,-8.2048855,0.94275504,-10.193092,3.623695,475.9515,0.065544814,1.1147029,198.76802884615384,1
-241.53618,101.86814,-18.119371,47.522045,-25.969227,6.057349,-8.013771,-1.1579803,-11.509388,-3.8521812,2.3776426,-9.856328,2.8427324,1752.9551,0.117522575,1.108025,99.38401442307692,1
-337.51974,131.30402,-21.624079,62.21551,-14.819419,12.1812315,-20.249508,-0.047644258,-6.572145,-1.5176047,8.092503,-10.620037,9.051577,62.677986,0.03142879,0.5688381,123.046875,1
-255.93124,100.81141,-17.26038,30.154802,-20.080112,9.364113,-2.600783,-7.0414314,-8.320351,0.4310477,-3.0910745,-12.553544,3.6222222,1641.8923,0.114855416,1.1170967,161.4990234375,1
-331.76462,135.4661,-14.956965,33.03226,-19.604902,14.467338,2.2330625,-2.4346652,-6.155349,5.0605383,8.803464,-11.572772,1.6164925,66.64,0.033332217,0.3014257,103.359375,1
-322.9459,141.00008,-17.406849,64.09491,-16.27888,6.005431,-6.790547,-1.5107464,-17.321133,-8.283851,1.937903,-9.934359,3.6035137,104.21655,0.04615917,0.41062224,172.265625,1
-338.08896,144.20145,-25.632069,55.15496,-18.306519,14.832616,-11.054399,-0.53964674,-9.895083,-4.099737,5.202257,-10.012911,7.269732,81.246284,0.030567309,0.46274182,95.703125,1
-348.42368,126.30076,0.44714233,62.1133,-13.090781,14.450012,-16.322592,0.22417624,-10.274816,-5.396313,6.7710996,-7.53315,5.955038,81.65164,0.03373496,0.29208663,123.046875,1
-305.06546,145.38026,-15.194453,34.97583,-27.008644,6.584604,0.17508464,-1.4844108,-10.643262,-5.093816,3.0646892,-8.930252,4.856458,144.5152,0.050094966,0.46481717,143.5546875,1
-321.40732,138.5197,-13.428156,42.34015,-19.52631,13.27873,-13.700396,-0.6013744,-12.929352,-5.7499485,4.99076,-10.484276,6.3306203,83.2371,0.038831197,0.27676916,73.828125,1
-344.86462,154.57666,-3.7269912,46.78627,-33.537033,7.993006,-3.9811006,1.2094146,-11.97324,-3.9520624,5.637517,-12.51509,4.894654,112.55964,0.044143744,0.3790315,86.1328125,1
-338.21677,124.44677,6.90693,51.747295,-22.47911,5.659717,-7.877099,-1.002381,-8.2772875,1.1411209,4.8453426,-9.96572,6.9262767,156.36226,0.042196847,0.39775383,198.76802884615384,1
-322.37634,119.75156,-12.586765,47.20933,-6.2675066,11.791939,-9.461867,5.389824,-5.8342,-6.5017066,-1.002463,-9.600075,5.2007136,295.7184,0.047707584,0.7998667,95.703125,1
-311.52457,115.225296,-22.943222,61.63284,-14.628807,24.096891,-25.047947,1.4461975,-11.448748,-3.9025805,9.307239,-7.4776917,10.661973,61.575222,0.033395845,0.31615165,123.046875,1
-299.1458,123.46805,-14.076688,49.60442,-25.345034,11.320264,-13.191743,1.0958855,-10.215243,-2.028501,3.923127,-7.839775,9.169622,119.19105,0.043000147,0.5523135,99.38401442307692,1
-356.35556,134.11017,3.0015278,44.252533,-4.962032,6.828397,-16.619326,-0.33022225,-2.9070876,-3.087154,4.265347,-8.481432,5.7787166,194.07855,0.038234286,0.39378005,143.5546875,1
-215.25854,122.787186,-28.187416,15.782519,-29.173002,6.6155977,-16.723433,-7.4565096,-9.214535,-4.0226007,6.600698,-5.8230295,2.5506861,1517.9884,0.1399212,1.0164808,151.99908088235293,1
-402.5432,145.53822,9.159323,47.213177,-14.988816,19.244038,-9.26795,-0.26759964,-5.7920494,-3.2726562,9.806233,-9.617814,4.1468377,33.786808,0.017913148,0.16774018,172.265625,1
